"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
70,-14.6234183785551,-16.7395196842305,-23.1848169906076,-21.3534304616875,-20.3612901536446,-19.6060191622757,-19.0814922849837,-18.6074249674035,-18.2419755822601,-17.8439414511778,-17.4972124988999,-17.1381908153847,-16.7718474187877,-16.4286917162975,-16.1178819088262,-15.7759439106142,-15.406648191737,-14.9790849353927,-14.5157386045794,-13.9344007034805,-13.2334570368288,-12.1274170706684,-9.8648934182096
71,-20.5625667339601,-16.8110916431369,-23.1206949663488,-21.2365146200997,-20.3056402892482,-19.5576286366737,-19.0430725129952,-18.6171682456068,-18.1943812910644,-17.7861655812961,-17.4431987847104,-17.0818914124516,-16.8032691514412,-16.4621936891257,-16.1446319616502,-15.819262551289,-15.4613871898656,-15.0780522123128,-14.639592007412,-14.0716501936683,-13.4242303644643,-12.5630906719943,-10.7843426949426
72,-14.1715755254934,-16.3457717806444,-21.9107619440269,-20.2908022114795,-19.4688138856784,-18.8516479262635,-18.3295855827112,-17.9095069577594,-17.547563082154,-17.2408797958954,-16.9343935964041,-16.6399956855642,-16.3236327469761,-16.0187949388085,-15.7211869282983,-15.4204190296489,-15.0951219405655,-14.7264191982057,-14.3709990205252,-13.9385068804582,-13.3417261597985,-12.4132037927373,-10.6886154147382
73,-13.0408827945321,-15.2506756987521,-21.2269350823104,-19.6335224942961,-18.5450233445148,-17.93533824075,-17.3923721474317,-16.9950861775873,-16.6123615939603,-16.2828104260399,-15.9440340384098,-15.5721990314586,-15.2492602297308,-14.9456695595641,-14.6296065171461,-14.2688418354399,-13.9541554062234,-13.6404808679595,-13.2387002505953,-12.7120553625199,-12.1058587586964,-11.149325667077,-9.14151982676775
74,-14.5847509674143,-13.6925394204152,-19.9006018757231,-18.1104884446628,-17.058247343897,-16.4353239520552,-15.9102068321272,-15.4713619591308,-15.0568207159298,-14.6794984400863,-14.3375924927002,-14.0217151171117,-13.6816736151139,-13.3485503811688,-13.0198260585427,-12.6770288766147,-12.2885459757838,-11.8938567116719,-11.4273599225929,-10.8897169691998,-10.2075558400546,-9.21243466224236,-7.23238476655813
75,-9.04804979961819,-11.8169947917744,-17.9710347830742,-16.059996714189,-14.956389358103,-14.3410106312287,-13.9267022767139,-13.5130066825029,-13.1493121908684,-12.7645636602295,-12.4319386405063,-12.1146921808236,-11.8108409112321,-11.4970524984312,-11.214615115781,-10.9007060627436,-10.5042629418509,-10.1250726493035,-9.68687466920925,-9.19661842500977,-8.58534257928043,-7.56773917453559,-5.52862217011043
76,-9.639659990885,-9.66013807717839,-14.6923120966038,-13.2089531915919,-12.3927477690764,-11.880692733448,-11.4353726897059,-11.0219064349812,-10.7368066494842,-10.4324375422743,-10.1427789370237,-9.88487762168423,-9.62995408684825,-9.37147267302956,-9.08657674093156,-8.81997366951884,-8.52756590419498,-8.20715408204032,-7.82952629289848,-7.39349580174968,-6.82383240345789,-5.92458433539335,-4.44988128165609
77,-11.0222327627443,-7.46656343403149,-12.6380812634786,-11.0394798272607,-10.1933188623486,-9.67884556853866,-9.29014481112411,-8.93468221144326,-8.56123650937822,-8.27022404406439,-7.99872911284946,-7.71924475715368,-7.44311936335039,-7.18303817437918,-6.9088458666113,-6.62227662837861,-6.33814715082804,-6.00384352150258,-5.64679526961479,-5.20213743612655,-4.62895816580945,-3.80688618965825,-2.09015201975199
78,-2.38727512357474,-5.38097909748224,-10.7849781263887,-9.19412323184232,-8.25613564605906,-7.65682869603671,-7.22311767121791,-6.85773678085353,-6.52045298800888,-6.22325248538055,-5.88454515127777,-5.61552101015643,-5.32149585575853,-5.05749337675095,-4.779426289178,-4.48073078511074,-4.16331398963295,-3.83397824687756,-3.46144670345899,-2.98653672424691,-2.39962347294344,-1.49230951677104,0.372109974306612
79,-0.38214603471619,-3.37392086220587,-8.74940861377604,-7.07129612728711,-6.2754193500138,-5.7530070087858,-5.30097124868207,-4.92238635574909,-4.58187846883209,-4.29834430127088,-4.02597176940502,-3.69129779435347,-3.41522421220837,-3.14046429646497,-2.8564448483189,-2.58642173479036,-2.24041901452756,-1.91756987204172,-1.53411679855268,-1.1042617643193,-0.559042449372371,0.253155892459595,1.70361581826353
80,-3.6881481754931,-1.66549835934132,-7.37002896659464,-5.55687568890198,-4.58794339521977,-3.99124012866237,-3.54857340628049,-3.17021309051069,-2.8103121218356,-2.48489084991081,-2.1869513964295,-1.90900889374833,-1.61894565406888,-1.32614815132975,-1.01318025665418,-0.697772988906902,-0.367929763424252,-0.00290588454069759,0.375136394095859,0.834658889163166,1.47800431892457,2.38231430927425,4.17977569609041
81,4.42263340607933,-0.405498748926779,-6.7467578791676,-5.04066821973644,-3.84882029968877,-3.22685684261045,-2.70045952076039,-2.2520092379773,-1.83848186406761,-1.47431201844657,-1.1249311686986,-0.785466979191166,-0.424649747674622,-0.103101609578244,0.240758917943821,0.600925502614186,0.97029541687317,1.38526124597732,1.85619984918361,2.40634491158153,3.09090951376532,4.17492056588759,6.13859300791311
82,-0.420098715207313,0.473062600167178,-6.78777727299409,-4.74485945793149,-3.61002677631912,-2.8635825563177,-2.24378751410258,-1.71987730446871,-1.18630001346162,-0.75821392515312,-0.353036156321583,0.0907546024351631,0.478619491151699,0.866884361010269,1.2720075484276,1.68397378756255,2.12494986293688,2.55115934702124,3.08006056485795,3.70786063293907,4.54798617632273,5.74874990457497,8.07625767819734
83,-3.07819812971208,0.835876397266236,-6.48515522042077,-4.15862506991681,-3.04528536450807,-2.32416986465543,-1.72678933266451,-1.22518776805816,-0.791560881868652,-0.360934757452657,0.0697496297522414,0.429020538420553,0.802716809615282,1.22139809493665,1.60038781462309,1.96870017758212,2.39264615423497,2.85977417289857,3.39005550881766,3.97855662275305,4.63414379287081,5.95671162044084,8.25353819694986
84,-1.35391239326431,0.720027760982607,-7.86127125650111,-5.13296506551065,-3.91611765979504,-3.04259174461017,-2.34732069788783,-1.78758370245327,-1.20739822191447,-0.692886497737575,-0.227273193165111,0.246527748553128,0.675492718548305,1.09507238588891,1.5509505441109,2.04561053302016,2.53703972376463,3.08380810886222,3.69163007079439,4.40716566315154,5.25394466062849,6.57577630094801,9.16702847384617
85,5.21420178952909,0.191069031364402,-7.31726866626028,-4.97555393876122,-3.87902302745076,-2.98655744825803,-2.39948475977838,-1.89441557460369,-1.42105226045148,-1.01573311498283,-0.593025446755944,-0.191695541647885,0.159497943966465,0.558049081956072,0.982016421706596,1.36425697899366,1.80114325961962,2.23612875398598,2.77350034663967,3.40392487610356,4.19442606418524,5.35695587269993,7.63906700942804
86,-2.43917627125373,-0.639587685643638,-9.14270897081117,-6.53685006313495,-5.26789276541542,-4.41466396200114,-3.73033595984973,-3.16887334529111,-2.65015938349127,-2.14728564146562,-1.69481209049477,-1.19828682066364,-0.71507137503897,-0.292152745943537,0.16326101910961,0.671389194074169,1.18798798045529,1.67122243096685,2.24240976507673,2.89401165861391,3.7406193462603,5.04774736031127,7.84582298613589
87,-4.51965697753048,-1.77264367493376,-10.2729208893613,-7.55650541595261,-6.20099301461913,-5.37311648811485,-4.7042239685369,-4.13446262344739,-3.66154902835152,-3.20953036050613,-2.73607153307323,-2.29498616011936,-1.87917721369228,-1.45608714207134,-1.06231813038564,-0.560704976246558,-0.0504369822505263,0.44320763260959,1.04476373548973,1.69634153767794,2.64188755472819,3.87226320598039,6.29871884459842
88,-5.62537284291726,-3.05855102849366,-10.8084545342619,-8.37684290203739,-7.2166006624503,-6.39749014491191,-5.76013804591882,-5.24978576923704,-4.79517299156597,-4.31849466602351,-3.88792385015999,-3.49283592245962,-3.09768894846085,-2.6304384666454,-2.21776769372482,-1.77394282265423,-1.32682828014411,-0.8780952069577,-0.278199119542758,0.307450494159021,1.12836962048145,2.30254994176465,4.57290878860285
89,-6.40743650663895,-4.36665708638662,-11.8690545927659,-9.61044182485893,-8.41705133165863,-7.61069137152272,-7.00599169724558,-6.4636806551174,-5.97995251728304,-5.54259103862714,-5.16976969472036,-4.78333337674634,-4.36649008878175,-3.97790674057388,-3.55424854316773,-3.13424773953257,-2.70890166914938,-2.25125378338916,-1.70424524093696,-1.08260407767927,-0.339044807784802,0.756374335551562,2.76264094057222
90,-10.6008457434064,-5.56501167188189,-13.0701528057829,-10.8159101552429,-9.62318405314353,-8.81664580833871,-8.21351259565238,-7.68098682750844,-7.18959356606776,-6.74518933619247,-6.37029983582436,-6.00081971135584,-5.640675753677,-5.24437660742924,-4.85808910625026,-4.40927962624186,-3.9072867605998,-3.46321902657978,-2.89438909585014,-2.28199410816154,-1.4897279997381,-0.360252533153031,1.94591447653142
91,-6.54560883931016,-6.56589401873452,-14.0926796745886,-11.6162371944986,-10.431158509148,-9.64781055471267,-8.99578622672168,-8.48091983901599,-8.02891523102146,-7.60298104856635,-7.20877778559354,-6.84786319875104,-6.46792630658313,-6.13611674502842,-5.74591156675028,-5.37495493877615,-4.98132530542613,-4.52307623671616,-3.99737577181629,-3.4274983496423,-2.61790743145108,-1.48744070234939,0.869321156309102
92,-7.12624553673314,-7.19480003123127,-14.4697686306078,-12.2211551436963,-11.1120784570941,-10.4183366772788,-9.78408809310551,-9.26062605324073,-8.77635616799875,-8.36555592842417,-7.96263629267467,-7.58490578756168,-7.20977032314687,-6.87026248408575,-6.48016046833839,-6.08948108378654,-5.66877945932166,-5.24625217496996,-4.73247761338908,-4.18029166643984,-3.47371665563469,-2.42986180278554,-0.130987889547083
93,-7.86548034538096,-7.41336254517269,-13.5366817503883,-11.6462532377375,-10.6752090344364,-10.0466837027713,-9.58428588084242,-9.15419958871725,-8.77190370943307,-8.43257232082773,-8.09822322614674,-7.76117196415621,-7.46370226412638,-7.16074797756442,-6.85839387937586,-6.52050657197868,-6.20182660075439,-5.81632849098446,-5.39843287704517,-4.83056727500757,-4.2229865005296,-3.21881617729523,-1.26929626454197
94,1.4450868054388,-7.17397910264019,-13.9984586881791,-11.7298997911156,-10.6085707003719,-9.95500477388238,-9.42125609562164,-8.94010261445896,-8.52769391170752,-8.13237012898665,-7.75306571743815,-7.42400318374602,-7.12080153227959,-6.78189573697137,-6.46381091100079,-6.10053773273916,-5.67982127134685,-5.23698090763425,-4.75886400287575,-4.22914610974347,-3.54513492644967,-2.44580042057778,-0.173983464022181
95,-3.77270157626387,-6.37765541101509,-13.8492008952451,-11.5360211342224,-10.372161915548,-9.58123790939468,-9.00786096741059,-8.50012064753146,-8.00135746170186,-7.5588495002995,-7.14586231019564,-6.71332097057186,-6.31410013476761,-5.9822795155691,-5.56889486735433,-5.16670174178114,-4.74158892062125,-4.28433175073831,-3.76968050150005,-3.07810438039741,-2.35949744414572,-1.18114818576324,0.731900622602137
96,-2.25075781957173,-5.15568342960577,-12.3628694888831,-10.0005746432629,-8.97828604884008,-8.29373022719035,-7.66627131011225,-7.21685345286041,-6.74702649274662,-6.30375830458809,-5.9262589799519,-5.54565253318053,-5.14173177650864,-4.78906939524437,-4.36884668202585,-3.98405731034158,-3.60684094280279,-3.17473268179066,-2.7031553910048,-2.09838832763755,-1.41810529574346,-0.283392129453453,1.89355446001338
97,0.624643758095364,-3.50093529184247,-10.0787018543114,-8.00550492619235,-6.8976952704691,-6.21433032913017,-5.7052096782299,-5.28129465096466,-4.85871428166832,-4.48419784359991,-4.13334954544187,-3.81543347195394,-3.47816765761146,-3.12386360950532,-2.79479980615897,-2.45026240273303,-2.08580445038305,-1.69916292719717,-1.26052392334151,-0.689157603249263,-0.00354809530656207,1.06099499930354,2.89128434432411
98,-1.07933245878899,-1.48834730453996,-8.22831924962479,-6.0316722894632,-4.89423173668719,-4.24659133435328,-3.74404736723789,-3.25454940427605,-2.87017401426521,-2.49013821409062,-2.13160682089798,-1.79700759192372,-1.48314532250471,-1.12469666171665,-0.794395158009692,-0.457674409815213,-0.0540145679800001,0.355223543101613,0.824330177205129,1.35250511086453,2.00391412702358,3.07721174869254,5.23821055826015
99,-1.1348569394231,0.727992951220193,-5.89734422653506,-3.97018127934037,-3.01532335097487,-2.3166220697871,-1.70848801096834,-1.23790135265363,-0.796160684310354,-0.383678147944117,-0.0226378106146169,0.336390817422616,0.713611138924818,1.08591498115244,1.45751660008163,1.87459083884765,2.23917441588742,2.62197649405077,3.11865315978053,3.73060433594138,4.41746370409894,5.527025348715,7.47138371602227
100,3.45732606057503,3.03755779807554,-3.046005738395,-1.22814443558275,-0.18998667460199,0.412226124135979,0.917045614807204,1.37174108867827,1.78089743533148,2.10048607132919,2.43667661365792,2.78633890608399,3.11312871853316,3.43649747602779,3.73801937120809,4.09914173812688,4.46203509025966,4.85073739357961,5.27391006414956,5.76948884887863,6.44073100803204,7.35539283153241,9.17452029775545
101,5.97713248131338,5.3622366395815,0.117213171709909,1.84986461142917,2.66182692021793,3.15100808044689,3.54784117016567,3.90592342486042,4.25306838638322,4.55535654979019,4.85166044324578,5.10791404324993,5.37165219346037,5.61113179743697,5.85899928634722,6.13972895752952,6.42055345857075,6.69707701794488,7.06788824731028,7.48405213557282,7.99558480049738,8.81521649775602,10.3569150021613
102,6.2940131114611,7.53392748731597,2.47306142453076,3.94945405744297,4.76229437908976,5.30916366518031,5.71404432254142,6.08931299021625,6.40855087527309,6.70191188144229,7.00346646838879,7.30270696912532,7.56875082032979,7.83073670921087,8.06637832308891,8.33286869887286,8.63949283362027,8.99112229352728,9.368869902185,9.75996182120387,10.2533085618413,11.0467222213416,12.5123020382473
103,5.83934934107986,9.38754458889028,3.76109737202698,5.39616320459755,6.34815167917673,6.92889731148618,7.41983747968155,7.83480197360509,8.16457270949813,8.49689979580635,8.82121996032028,9.12890226441508,9.41199965846133,9.72355250461642,10.027107835258,10.3581501927302,10.6720526725247,11.0219636924954,11.3905513555085,11.7865635805655,12.4374420364918,13.254044099925,15.0402418931656
104,11.5736819712744,10.8159736176903,3.39266106687617,5.78902418026435,6.84123972230995,7.55661913069194,8.1781895203721,8.72593886153149,9.19753554910868,9.6281808509534,10.0353681515437,10.4330347594259,10.8704535171054,11.2223218185621,11.6265588521814,12.0255875263851,12.5192458687097,12.9878696192867,13.4861911022595,14.0422536985779,14.8108647715139,16.0269065016563,18.2636048879257
105,14.4781530288039,11.7594260795227,4.74545841968559,6.96599787246899,8.02273315148304,8.79029898852942,9.31925578216127,9.82851298591159,10.2821083411011,10.6894845393565,11.1308269784336,11.5044964406221,11.8440009173048,12.1661379869226,12.5203512343354,12.9408379863877,13.3514366200282,13.7612578133123,14.1988901492067,14.766057934473,15.4786976274438,16.5372501536899,18.6383129292626
106,16.5494412205829,12.116709887426,3.22078974288519,5.93446857391056,7.38967909850532,8.35127484984224,9.10550581700756,9.73186653170092,10.3058296703563,10.7683717671213,11.2404321811657,11.7106195999806,12.1973950211832,12.6613102534859,13.1410490471389,13.6423616745128,14.1444030832951,14.6810381644937,15.2705604303245,16.0066349415601,16.8616533618451,18.1906280167251,20.5859002924581
107,15.3466295608092,11.8530834043175,3.92700418174765,6.56544024168883,7.73772408616243,8.50705141511754,9.15624458913307,9.71287860050264,10.1824899666841,10.599186548651,10.9822879551274,11.3132713309839,11.6964043423994,12.1275926808009,12.5624751157924,12.9677629718185,13.3950157067871,13.8615247205323,14.3781431760234,14.9773658806987,15.7554388736875,17.0907741566259,19.5484080413097
108,9.63764525079789,10.9351361252265,3.1564812932697,5.53046994407333,6.82844504084781,7.65124049628082,8.30659966917927,8.89833736183601,9.38691964885452,9.80951882989419,10.2360152578665,10.5996054000893,10.9668353198089,11.3430296845594,11.7903491370756,12.2082726511441,12.6543391764473,13.0987782131886,13.6851188191174,14.3424302709661,15.1607713728924,16.4417545565016,18.7087279944166
109,8.04454577213651,9.36770794533978,1.67706374203216,4.22784545632811,5.50657212607806,6.23159350506107,6.82411857173217,7.30025594727989,7.74983512195085,8.18782896188443,8.59390966249558,8.98368698723317,9.37199380294424,9.74989326995247,10.1371301586312,10.5875984739777,11.0214756881791,11.4689004931254,12.0109663601258,12.702617937183,13.4595042198763,14.5652680537596,17.0857834196526
110,0.375356725400034,7.24580141429901,-0.268554178452559,2.10618484808307,3.20920439625626,3.99631200507386,4.64116783348186,5.1554215430654,5.66128290900875,6.08317842825811,6.50482105357082,6.87975181639141,7.25790770367018,7.60993900892657,7.98773417993399,8.39785052703532,8.8670356846444,9.33343317073339,9.85506456529799,10.4439296899813,11.2217094260345,12.4016461454327,14.7934704121699
111,14.7467005785495,4.62913617462652,-2.80611552170204,-0.525676123845836,0.705297641964525,1.43090503161798,2.05891094549495,2.58124899336586,3.07510312025028,3.52606264830831,3.93909232714193,4.33837682909813,4.69151596661307,5.04638654257957,5.41492853803877,5.87876463280703,6.30078326537249,6.78465384063185,7.3271057120392,7.93874380070291,8.76071119903881,10.0972440314252,12.3087843069217
